"","Submission Date","UF","Cidade","Dano","Violência","Tipificação","Vítima","Gênero da vítima 1","Gênero da vítima 2","Gênero da vítima 3","Escolaridade da vítima 3","Escolaridade da vítima 2","Escolaridade da vítima 1","Escolaridade do agressor 3","Escolaridade do agressor 2","Escolaridade do agressor 1","Data da denúncia","Orientação sexual da vítima 1","Orientação sexual da vítima 2","Orientação sexual da vítima 3","Idade da vítima 1","Idade da vítima 2","Idade da vítima 3","Raça/cor da vítima 1","Raça/cor da vítima 2","Raça/cor da vítima 3","Religião da vítima 1","Religião da vítima 2","Religião da vítima 3","Agressor 1","Gênero do agressor 1","Gênero do agressor 2","Gênero do agressor 3","Orientação sexual do agressor 1","Orientação sexual do agressor 2","Orientação sexual do agressor 3","Idade do agressor 1","Idade do agressor 2","Idade do agressor 3","Raça/cor do agressor 1","Raça/cor do agressor 2","Raça/cor do agressor 3","Religião do agressor 1","Religião do agressor 2","Religião do agressor 3","Encaminhamentos","Resumo","Observações"
"37","2022/03/17 16:28:00","PR","Apucarana",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-08-13 08:00:00,NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,"19","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191080740 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"38","2022/03/17 16:28:00","PR","Sao Joao Do Ivai",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-14 17:50:00,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191081486 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"39","2022/03/17 16:28:00","PR","Foz Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-16 11:30:00,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191081754 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"40","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15 12:00:00,NA,NA,NA,"63",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191082087 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"41","2022/03/17 16:28:00","PR","Sertanopolis",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-15 10:00:00,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191082903 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"42","2022/03/17 16:28:00","PR","Guaraniacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,NA,NA,NA,NA,NA,2019-09-16 14:44:00,NA,NA,NA,"32","51",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191085704 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"43","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-15 16:00:00,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191086325 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"44","2022/03/17 16:28:00","PR","Marumbi",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-08-15 09:00:00,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,"36","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191086958 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"45","2022/03/17 16:28:00","PR","Apucarana",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-16 15:00:00,NA,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191088519 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"46","2022/03/17 16:28:00","PR","Douradina",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-01-25 18:00:00,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019108863 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"47","2022/03/17 16:28:00","PR","Umuarama",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-17 17:00:00,NA,NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191090934 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"48","2022/03/17 16:28:00","PR","Maringa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-17 17:30:00,NA,NA,NA,"62",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191092609 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"49","2022/03/17 16:28:00","PR","Londrina",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-18 09:30:00,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191093881 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"50","2022/03/17 16:28:00","PR","Guarapuava",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-13 19:30:00,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191094244 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"51","2022/03/17 16:28:00","PR","Altonia",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-18 11:30:00,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191095846 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"52","2022/03/17 16:28:00","PR","Castro",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-19 14:14:00,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191098493 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"53","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-19 10:07:00,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191098876 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"54","2022/03/17 16:28:00","PR","Paraiso Do Norte",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-19 15:30:00,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191101344 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"55","2022/03/17 16:28:00","PR","Peabiru",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-20 10:00:00,NA,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191101614 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"56","2022/03/17 16:28:00","PR","Cascavel",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-20 17:38:00,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191103620 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"57","2022/03/17 16:28:00","PR","Realeza",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-21 02:30:00,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191104600 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"58","2022/03/17 16:28:00","PR","Guarapuava",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino","Feminino","Masculino",NA,NA,NA,NA,NA,NA,2019-09-21 15:50:00,NA,NA,NA,"28","39","54",NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191105877 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"59","2022/03/17 16:28:00","PR","Guarapuava",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-22 09:45:00,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191107462 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"60","2022/03/17 16:28:00","PR","Bandeirantes",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,NA,NA,NA,2019-09-22 21:45:00,NA,NA,NA,"43","45",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191108515 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"61","2022/03/17 16:28:00","PR","Medianeira",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-01-26 20:10:00,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019111309 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"62","2022/03/17 16:28:00","PR","Jacarezinho",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-20 05:30:00,NA,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191114143 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"63","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-22 15:20:00,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191118494 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"64","2022/03/17 16:28:00","PR","Sertanopolis",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-22 12:30:00,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191121113 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"65","2022/03/17 16:28:00","PR","Araucaria",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-08-14 13:00:00,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191121585 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"66","2022/03/17 16:28:00","PR","Cambe",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-25 13:00:00,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191121681 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"67","2022/03/17 16:28:00","PR","Pontal Do Parana",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-01-27 08:20:00,NA,NA,NA,"67",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019112509 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"68","2022/03/17 16:28:00","PR","Arapongas",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-26 10:39:00,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191126582 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"69","2022/03/17 16:28:00","PR","Ponta Grossa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-26 16:48:00,NA,NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191127581 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"70","2022/03/17 16:28:00","PR","Marechal Candido Rondon",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,NA,NA,NA,2019-09-26 11:30:00,NA,NA,NA,"42","35",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191128952 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"71","2022/03/17 16:28:00","PR","Foz Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-27 10:00:00,NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191132508 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"72","2022/03/17 16:28:00","PR","Cascavel",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Feminino","Feminino",NA,NA,NA,NA,NA,NA,2019-01-27 19:40:00,NA,NA,NA,"20","45","25",NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019113385 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"73","2022/03/17 16:28:00","PR","Engenheiro Beltrao",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-28 23:00:00,NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191135278 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"74","2022/03/17 16:28:00","PR","Uniflor",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-29 17:00:00,NA,NA,NA,"39",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191136553 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"75","2022/03/17 16:28:00","PR","Arapoti",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,NA,NA,NA,2019-09-28 19:00:00,NA,NA,NA,"52","40",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191138192 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"76","2022/03/17 16:28:00","PR","Sao Jorge Do Patrocinio",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-30 08:00:00,NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191140025 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"77","2022/03/17 16:28:00","PR","Matinhos",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-10-01 10:30:00,NA,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,NA,NA,"61","64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191145459 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"78","2022/03/17 16:28:00","PR","Maringa",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-30 10:00:00,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191146000 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"79","2022/03/17 16:28:00","PR","Sao Miguel Do Iguacu",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-28 16:00:00,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191146852 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"80","2022/03/17 16:28:00","PR","Realeza",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-29 22:20:00,NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191146958 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"81","2022/03/17 16:28:00","PR","Cianorte",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-10-01 15:00:00,NA,NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191148985 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"82","2022/03/17 16:28:00","PR","Curitiba",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,NA,NA,NA,2019-09-27 01:30:00,NA,NA,NA,"25","47",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191149274 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"83","2022/03/17 16:28:00","PR","Campo Largo",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,2019-09-30 09:00:00,NA,NA,NA,"60",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191151399 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"84","2022/03/17 16:28:00","PR","Francisco Alves",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,NA,NA,NA,2019-10-04 08:30:00,NA,NA,NA,"32","23",NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191158424 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"85","2022/03/17 16:28:00","PR","Alto Piquiri",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-01-27 13:00:00,NA,NA,NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019116314 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
"86","2022/03/17 16:28:00","PR","Santa Izabel Do Oeste",NA,NA,"INJURIA REFERENTE A RACA/COR/ETNIA/RELIGIAO/ORIGEM","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,2019-10-05 14:50:00,NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20191164162 - Sem dados de raça (vieram como M/F, ao invés de informações raciais"
